DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,VOLUME,ISIN
2025-07-01,ADANIENT,2624.9,2645.0,2603.0,2621.8,729197,INE423A01024
2025-07-01,ADANIPORTS,1450.3,1459.8,1442.0,1447.0,2134736,INE742F01042
2025-07-01,APOLLOHOSP,7475.0,7584.5,7404.5,7496.0,1872535,INE437A01024
2025-07-01,ASIANPAINT,2380.5,2400.0,2350.2,2369.5,1232160,INE021A01026
2025-07-01,AXISBANK,1202.0,1202.0,1167.0,1173.3,8702198,INE238A01034
2025-07-01,BAJAJ-AUTO,8370.0,8409.0,8300.0,8399.0,363782,INE917I01010
2025-07-01,BAJAJFINSV,2055.1,2068.5,2042.6,2053.8,1002015,INE918I01026
2025-07-01,BAJFINANCE,932.5,941.8,928.0,936.65,5381327,INE296A01032
2025-07-01,BEL,424.8,436.0,424.1,432.25,35405785,INE263A01024
2025-07-01,BHARTIARTL,2009.0,2030.8,2006.9,2019.4,3769165,INE397D01024
2025-07-01,CIPLA,1505.9,1517.7,1496.2,1515.7,1112637,INE059A01026
2025-07-01,COALINDIA,392.5,393.9,389.0,389.75,5997283,INE522F01014
2025-07-01,DRREDDY,1286.3,1294.9,1273.3,1276.8,1851442,INE089A01031
2025-07-01,EICHERMOT,5656.5,5749.0,5632.5,5715.5,534027,INE066A01021
2025-07-01,ETERNAL,264.75,264.85,259.6,261.0,17220730,INE758T01015
2025-07-01,GRASIM,2842.5,2870.0,2842.5,2848.1,535639,INE047A01021
2025-07-01,HCLTECH,1728.6,1745.0,1714.0,1718.3,1639826,INE860A01027
2025-07-01,HDFCBANK,2005.0,2016.0,2004.0,2012.1,7194693,INE040A01034
2025-07-01,HDFCLIFE,814.3,818.9,806.05,809.9,2596888,INE795G01014
2025-07-01,HINDALCO,692.4,699.6,684.35,694.3,5468762,INE038A01020
2025-07-01,HINDUNILVR,2300.0,2302.6,2286.6,2295.5,759914,INE030A01027
2025-07-01,ICICIBANK,1445.7,1447.6,1429.6,1432.0,7761449,INE090A01021
2025-07-01,INDIGO,5962.5,6018.0,5928.0,5965.0,1289620,INE646L01027
2025-07-01,INFY,1609.0,1617.7,1600.5,1606.8,4178937,INE009A01021
2025-07-01,ITC,417.0,418.85,414.9,415.1,13670465,INE154A01025
2025-07-01,JIOFIN,328.2,331.9,327.1,329.6,20683383,INE758E01017
2025-07-01,JSWSTEEL,1023.7,1031.6,1016.2,1029.6,988673,INE019A01038
2025-07-01,KOTAKBANK,2163.5,2186.5,2159.3,2183.6,4025754,INE237A01028
2025-07-01,LT,3669.8,3678.9,3645.0,3666.7,1054380,INE018A01030
2025-07-01,M&M,3188.0,3218.0,3168.2,3176.1,1407074,INE101A01026
2025-07-01,MARUTI,12450.0,12459.0,12320.0,12442.0,283481,INE585B01010
2025-07-01,MAXHEALTH,1285.0,1307.9,1271.6,1279.7,2067169,INE027H01010
2025-07-01,NESTLEIND,2470.0,2471.4,2405.2,2410.1,538610,INE239A01024
2025-07-01,NTPC,335.25,335.25,332.15,332.6,8903292,INE733E01010
2025-07-01,ONGC,245.3,245.3,241.3,243.37,8470489,INE213A01029
2025-07-01,POWERGRID,301.0,301.5,297.0,297.55,12349270,INE752E01010
2025-07-01,RELIANCE,1500.6,1531.4,1500.1,1528.4,10368523,INE002A01018
2025-07-01,SBILIFE,1831.0,1865.3,1827.3,1862.5,667136,INE123W01016
2025-07-01,SBIN,820.0,824.9,813.25,820.3,11456405,INE062A01020
