DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,VOLUME,ISIN
2022-01-03,ADANIPORTS,732.0,738.65,730.5,736.6,2377227.0,INE742F01042
2022-01-03,ASIANPAINT,3383.0,3440.9,3383.0,3422.4,696276.0,INE021A01026
2022-01-03,AXISBANK,680.25,698.5,679.0,696.35,8550860.0,INE238A01034
2022-01-03,BAJAJ-AUTO,3258.7,3292.6,3251.5,3277.1,266680.0,INE917I01010
2022-01-03,BAJAJFINSV,16406.5,17040.0,16406.5,16981.3,271061.0,INE918I01018
2022-01-03,BAJFINANCE,6975.0,7243.95,6975.0,7219.6,1269725.0,INE296A01024
2022-01-03,BHARTIARTL,687.8,692.6,683.1,691.3,2939833.0,INE397D01024
2022-01-03,BPCL,384.0,387.0,384.0,386.1,3234192.0,INE029A01011
2022-01-03,BRITANNIA,3610.0,3626.0,3582.2,3617.55,149689.0,INE216A01030
2022-01-03,CIPLA,947.05,947.9,925.8,930.5,2013140.0,INE059A01026
2022-01-03,COALINDIA,147.25,155.95,147.0,155.3,29486720.0,INE522F01014
2022-01-03,DIVISLAB,4689.0,4708.75,4642.0,4651.25,203444.0,INE361B01024
2022-01-03,DRREDDY,4907.0,4930.3,4847.7,4853.15,292601.0,INE089A01023
2022-01-03,EICHERMOT,2620.1,2733.6,2620.1,2718.8,2457647.0,INE066A01021
2022-01-03,GRASIM,1629.75,1666.85,1617.0,1661.6,626473.0,INE047A01021
2022-01-03,HCLTECH,1316.35,1339.9,1314.1,1326.15,2661272.0,INE860A01027
2022-01-03,HDFC,2594.0,2640.0,2587.1,2636.4,1256497.0,INE001A01036
2022-01-03,HDFCBANK,1485.0,1523.0,1480.5,1519.65,4534592.0,INE040A01034
2022-01-03,HDFCLIFE,654.0,654.65,646.3,650.5,1892087.0,INE795G01014
2022-01-03,HEROMOTOCO,2463.0,2496.5,2463.0,2476.6,234912.0,INE158A01026
2022-01-03,HINDALCO,475.55,479.95,472.1,478.05,5549693.0,INE038A01020
2022-01-03,HINDUNILVR,2378.0,2378.0,2353.0,2361.3,879278.0,INE030A01027
2022-01-03,ICICIBANK,743.05,766.0,743.0,764.7,9653095.0,INE090A01021
2022-01-03,INDUSINDBK,888.2,915.5,876.7,912.3,5594214.0,INE095A01012
2022-01-03,INFY,1887.75,1914.05,1887.75,1898.45,3329616.0,INE009A01021
2022-01-03,IOC,111.5,113.3,111.35,112.95,6684375.0,INE242A01010
2022-01-03,ITC,218.05,219.85,217.05,219.1,7765495.0,INE154A01025
2022-01-03,JSWSTEEL,655.95,671.0,654.7,667.05,2383218.0,INE019A01038
2022-01-03,KOTAKBANK,1797.0,1828.1,1791.6,1824.45,1985109.0,INE237A01028
2022-01-03,LT,1895.0,1937.45,1893.65,1922.85,1906676.0,INE018A01030
2022-01-03,M&M,835.0,840.0,826.3,829.8,1537088.0,INE101A01026
2022-01-03,MARUTI,7420.0,7605.95,7420.0,7523.9,456599.0,INE585B01010
2022-01-03,NESTLEIND,19695.0,19814.0,19638.05,19677.95,25869.0,INE239A01016
2022-01-03,NTPC,125.4,126.55,124.7,126.0,9034081.0,INE733E01010
2022-01-03,ONGC,142.35,143.45,141.2,143.05,3765911.0,INE213A01029
2022-01-03,POWERGRID,205.4,206.95,204.15,205.0,5557541.0,INE752E01010
2022-01-03,RELIANCE,2365.0,2407.95,2363.55,2403.85,2502073.0,INE002A01018
2022-01-03,SBILIFE,1196.0,1214.45,1196.0,1209.4,925281.0,INE123W01016
2022-01-03,SBIN,462.0,472.0,460.1,470.8,13124509.0,INE062A01020
2022-01-03,SHREECEM,27000.0,27349.85,26890.0,27247.4,19537.0,INE070A01015
2022-01-03,SUNPHARMA,845.0,860.05,840.9,848.95,3726756.0,INE044A01036
2022-01-03,TATACONSUM,747.0,749.4,740.0,748.0,925699.0,INE192A01025
2022-01-03,TATAMOTORS,493.5,500.85,492.0,497.6,32748423.0,INE155A01022
2022-01-03,TATASTEEL,1115.0,1151.0,1115.0,1142.45,3865803.0,INE081A01012
2022-01-03,TCS,3750.0,3830.0,3745.0,3817.75,2346158.0,INE467B01029
2022-01-03,TECHM,1795.05,1818.0,1783.0,1784.8,1779147.0,INE669C01036
2022-01-03,TITAN,2510.0,2546.0,2502.3,2523.85,921729.0,INE280A01028
2022-01-03,ULTRACEMCO,7600.0,7750.0,7570.05,7723.9,250533.0,INE481G01011
2022-01-03,UPL,753.0,766.9,750.0,764.2,1157591.0,INE628A01036
2022-01-03,WIPRO,718.0,726.8,716.0,718.7,4640405.0,INE075A01022
2022-01-04,ADANIPORTS,743.0,747.0,732.65,739.25,4068551.0,INE742F01042
2022-01-04,ASIANPAINT,3434.0,3472.45,3415.05,3459.3,790886.0,INE021A01026
2022-01-04,AXISBANK,701.0,711.05,700.05,709.15,9705906.0,INE238A01034
2022-01-04,BAJAJ-AUTO,3284.0,3316.0,3270.65,3289.15,244503.0,INE917I01010
2022-01-04,BAJAJFINSV,17099.0,17190.0,16852.1,17135.45,230043.0,INE918I01018
2022-01-04,BAJFINANCE,7250.0,7375.0,7235.5,7343.0,959173.0,INE296A01024
2022-01-04,BHARTIARTL,692.25,703.25,690.4,697.45,6473875.0,INE397D01024
2022-01-04,BPCL,388.0,393.75,384.75,385.95,5899648.0,INE029A01011
2022-01-04,BRITANNIA,3623.0,3643.85,3610.0,3638.45,317247.0,INE216A01030
2022-01-04,CIPLA,937.45,937.45,920.25,924.25,1238138.0,INE059A01026
2022-01-04,COALINDIA,156.0,156.65,152.35,153.0,13744440.0,INE522F01014
2022-01-04,DIVISLAB,4652.1,4679.95,4609.0,4621.7,259508.0,INE361B01024
2022-01-04,DRREDDY,4861.0,4892.9,4825.0,4835.45,253438.0,INE089A01023
2022-01-04,EICHERMOT,2715.0,2724.9,2685.5,2705.0,736616.0,INE066A01021
2022-01-04,GRASIM,1671.0,1696.5,1658.0,1692.0,891638.0,INE047A01021
2022-01-04,HCLTECH,1329.5,1336.7,1307.25,1333.45,3367100.0,INE860A01027
2022-01-04,HDFC,2645.0,2678.7,2620.35,2675.3,1846249.0,INE001A01036
2022-01-04,HDFCBANK,1520.0,1532.9,1507.8,1528.55,4428676.0,INE040A01034
2022-01-04,HDFCLIFE,652.4,655.0,649.05,653.15,2293391.0,INE795G01014
2022-01-04,HEROMOTOCO,2492.0,2496.6,2468.4,2484.9,181575.0,INE158A01026
2022-01-04,HINDALCO,479.0,481.5,472.0,476.1,5063834.0,INE038A01020
2022-01-04,HINDUNILVR,2368.95,2408.1,2355.35,2401.25,1484275.0,INE030A01027
2022-01-04,ICICIBANK,767.95,778.0,763.6,772.85,12114437.0,INE090A01021
2022-01-04,INDUSINDBK,915.0,917.95,896.1,904.4,4102750.0,INE095A01012
