DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,VOLUME,ISIN
2019-07-01,ADANIPORTS,412.0,414.0,408.5,413.25,1457022,INE742F01042
2019-07-01,ASIANPAINT,1368.0,1374.5,1351.05,1353.85,739182,INE021A01026
2019-07-01,AXISBANK,810.75,819.0,807.45,810.45,5896530,INE238A01034
2019-07-01,BAJAJ-AUTO,2838.4,2920.15,2836.2,2911.95,628760,INE917I01010
2019-07-01,BAJAJFINSV,8548.0,8575.0,8503.05,8521.05,102735,INE918I01018
2019-07-01,BAJFINANCE,3688.7,3716.0,3685.0,3699.0,913884,INE296A01024
2019-07-01,BHARTIARTL,347.0,349.85,345.15,348.5,3405198,INE397D01024
2019-07-01,BPCL,391.0,392.85,374.5,376.2,5133734,INE029A01011
2019-07-01,BRITANNIA,2750.1,2771.0,2732.0,2737.55,282998,INE216A01030
2019-07-01,CIPLA,555.7,559.35,553.15,555.8,565463,INE059A01026
2019-07-01,COALINDIA,254.25,256.4,248.0,249.25,4839632,INE522F01014
2019-07-01,DRREDDY,2567.1,2675.0,2567.1,2654.85,1118522,INE089A01023
2019-07-01,EICHERMOT,19290.0,19749.9,19200.0,19625.3,102153,INE066A01013
2019-07-01,GAIL,309.95,313.5,308.4,312.7,4567296,INE129A01019
2019-07-01,GRASIM,919.5,926.0,905.45,920.0,832301,INE047A01021
2019-07-01,HCLTECH,1067.25,1069.9,1047.35,1049.1,1233848,INE860A01027
2019-07-01,HDFC,2197.0,2252.95,2192.3,2245.9,2090173,INE001A01036
2019-07-01,HDFCBANK,2456.0,2489.0,2450.05,2485.55,2131040,INE040A01026
2019-07-01,HEROMOTOCO,2596.0,2639.5,2590.0,2616.5,728762,INE158A01026
2019-07-01,HINDALCO,208.1,210.6,207.2,208.9,6353325,INE038A01020
2019-07-01,HINDUNILVR,1798.9,1798.9,1772.65,1780.2,553283,INE030A01027
2019-07-01,IBULHSGFIN,614.0,627.2,614.0,621.95,10218339,INE148I01020
2019-07-01,ICICIBANK,439.5,442.0,437.7,439.0,6871979,INE090A01021
2019-07-01,INDUSINDBK,1427.9,1442.15,1416.35,1433.6,3446607,INE095A01012
2019-07-01,INFRATEL,269.0,269.0,263.55,265.65,1697283,INE121J01017
2019-07-01,INFY,735.0,737.5,729.85,731.3,3224968,INE009A01021
2019-07-01,IOC,155.9,156.2,149.3,151.65,12534939,INE242A01010
2019-07-01,ITC,274.4,276.25,274.15,274.95,5042447,INE154A01025
2019-07-01,JSWSTEEL,278.55,281.8,273.85,275.75,3935030,INE019A01038
2019-07-01,KOTAKBANK,1486.9,1490.9,1469.4,1481.2,1904359,INE237A01028
2019-07-01,LT,1563.45,1569.0,1552.25,1556.65,1537022,INE018A01030
2019-07-01,M&M,657.3,663.45,654.45,660.0,3547891,INE101A01026
2019-07-01,MARUTI,6600.0,6618.0,6490.0,6507.85,754667,INE585B01010
2019-07-01,NTPC,142.2,145.85,138.65,142.55,31289422,INE733E01010
2019-07-01,ONGC,168.2,170.4,159.25,161.0,15160240,INE213A01029
2019-07-01,POWERGRID,207.25,210.0,205.65,207.05,6306647,INE752E01010
2019-07-01,RELIANCE,1258.05,1272.65,1246.45,1268.85,6162080,INE002A01018
2019-07-01,SBIN,362.8,363.0,358.5,361.55,12348793,INE062A01020
2019-07-01,SUNPHARMA,402.0,406.5,401.5,405.35,2254468,INE044A01036
2019-07-01,TATAMOTORS,163.7,169.4,163.2,168.0,23990900,INE155A01022
2019-07-01,TATASTEEL,509.85,514.85,503.15,506.95,8544375,INE081A01012
2019-07-01,TCS,2235.0,2255.0,2206.6,2239.55,2769940,INE467B01029
2019-07-01,TECHM,709.7,711.2,702.35,704.65,2073961,INE669C01036
2019-07-01,TITAN,1330.1,1340.9,1321.15,1323.2,1554897,INE280A01028
2019-07-01,ULTRACEMCO,4569.8,4575.0,4490.0,4526.65,262438,INE481G01011
2019-07-01,UPL,945.0,957.0,935.55,948.2,2692425,INE628A01036
2019-07-01,VEDL,177.0,177.15,172.55,174.05,6528994,INE205A01025
2019-07-01,WIPRO,281.6,283.4,280.95,282.0,1735921,INE075A01022
2019-07-01,YESBANK,109.5,110.5,107.65,109.15,42545442,INE528G01027
2019-07-01,ZEEL,338.0,367.0,330.25,358.35,13803574,INE256A01028
2019-07-02,ADANIPORTS,413.0,416.45,409.4,414.05,1671598,INE742F01042
2019-07-02,ASIANPAINT,1356.0,1360.0,1340.7,1345.75,1171118,INE021A01026
2019-07-02,AXISBANK,811.1,812.55,800.75,802.6,7549027,INE238A01034
2019-07-02,BAJAJ-AUTO,2919.0,2927.95,2864.0,2883.55,334846,INE917I01010
2019-07-02,BAJAJFINSV,8549.0,8549.0,8422.0,8474.85,152306,INE918I01018
2019-07-02,BAJFINANCE,3699.0,3720.0,3670.05,3711.1,706478,INE296A01024
2019-07-02,BHARTIARTL,349.0,354.5,347.35,353.6,3745884,INE397D01024
2019-07-02,BPCL,379.55,382.0,376.75,378.5,5418010,INE029A01011
2019-07-02,BRITANNIA,2741.05,2777.0,2734.3,2769.25,242283,INE216A01030
2019-07-02,CIPLA,557.15,558.5,551.5,555.35,565414,INE059A01026
2019-07-02,COALINDIA,248.3,253.0,247.1,252.7,3955456,INE522F01014
2019-07-02,DRREDDY,2657.0,2661.95,2615.6,2627.65,666682,INE089A01023
2019-07-02,EICHERMOT,19300.0,20288.8,19299.0,20137.45,143186,INE066A01013
2019-07-02,GAIL,312.95,314.75,310.0,311.35,3638172,INE129A01019
2019-07-02,GRASIM,923.0,929.8,915.35,919.8,1027807,INE047A01021
2019-07-02,HCLTECH,1053.0,1064.65,1043.0,1060.0,1007025,INE860A01027
2019-07-02,HDFC,2256.8,2285.0,2240.0,2281.25,2729953,INE001A01036
2019-07-02,HDFCBANK,2488.0,2497.5,2467.2,2495.0,1811707,INE040A01026
2019-07-02,HEROMOTOCO,2596.5,2618.8,2571.05,2597.05,532893,INE158A01026
2019-07-02,HINDALCO,209.0,210.2,206.0,209.35,3552844,INE038A01020
2019-07-02,HINDUNILVR,1784.0,1798.0,1770.0,1789.2,763979,INE030A01027
2019-07-02,IBULHSGFIN,623.5,648.5,611.7,642.4,14514748,INE148I01020
2019-07-02,ICICIBANK,439.0,440.0,433.6,436.75,7787303,INE090A01021
2019-07-02,INDUSINDBK,1447.0,1452.0,1410.1,1416.55,3100554,INE095A01012
2019-07-02,INFRATEL,267.0,267.65,264.15,265.9,1048924,INE121J01017
2019-07-02,INFY,734.0,741.65,730.1,740.0,4837606,INE009A01021
2019-07-02,IOC,152.55,154.95,151.5,154.7,7110384,INE242A01010
2019-07-02,ITC,275.35,275.65,273.2,273.85,9976439,INE154A01025
2019-07-02,JSWSTEEL,275.7,277.2,272.1,276.15,3233802,INE019A01038
2019-07-02,KOTAKBANK,1483.9,1486.95,1467.05,1471.5,1803732,INE237A01028
2019-07-02,LT,1560.0,1565.95,1553.0,1563.85,1294135,INE018A01030
2019-07-02,M&M,661.0,668.5,656.3,666.25,2275170,INE101A01026
2019-07-02,MARUTI,6510.05,6588.8,6482.0,6560.0,518084,INE585B01010
2019-07-02,NTPC,143.0,144.4,142.55,142.95,8847109,INE733E01010
2019-07-02,ONGC,163.0,166.25,161.5,165.65,10975678,INE213A01029
2019-07-02,POWERGRID,207.4,209.2,206.35,207.35,6864596,INE752E01010
2019-07-02,RELIANCE,1273.95,1281.0,1263.3,1278.5,4638751,INE002A01018
2019-07-02,SBIN,362.15,365.0,360.35,364.5,14482172,INE062A01020
2019-07-02,SUNPHARMA,404.85,407.0,391.15,395.55,5539613,INE044A01036
2019-07-02,TATAMOTORS,166.8,167.35,161.35,163.75,16903683,INE155A01022
2019-07-02,TATASTEEL,508.55,510.9,502.1,508.8,5724004,INE081A01012
2019-07-02,TCS,2244.9,2257.0,2216.45,2252.1,1771746,INE467B01029
2019-07-02,TECHM,702.05,713.0,700.25,711.65,2432132,INE669C01036
2019-07-02,TITAN,1325.0,1332.2,1310.5,1324.0,1397406,INE280A01028
2019-07-02,ULTRACEMCO,4540.0,4554.65,4492.3,4544.1,243150,INE481G01011
2019-07-02,UPL,637.4,658.9,625.05,656.15,6615515,INE628A01036
2019-07-02,VEDL,173.95,175.85,171.25,174.65,6147061,INE205A01025
2019-07-02,WIPRO,282.45,285.0,281.7,284.25,2609369,INE075A01022
2019-07-02,YESBANK,108.05,108.05,99.8,100.8,149669579,INE528G01027
2019-07-02,ZEEL,360.2,369.0,352.3,356.4,19447923,INE256A01028
2019-07-03,ADANIPORTS,414.0,419.5,414.0,414.9,2542307,INE742F01042
2019-07-03,ASIANPAINT,1356.05,1371.0,1349.5,1352.0,1378288,INE021A01026
2019-07-03,AXISBANK,802.65,811.5,801.5,806.2,5535230,INE238A01034
2019-07-03,BAJAJ-AUTO,2900.0,2910.0,2872.0,2897.75,274468,INE917I01010
2019-07-03,BAJAJFINSV,8509.0,8510.0,8405.6,8430.45,161661,INE918I01018
2019-07-03,BAJFINANCE,3714.0,3730.3,3695.0,3715.4,605040,INE296A01024
2019-07-03,BHARTIARTL,352.9,356.5,349.75,353.2,8317090,INE397D01024
2019-07-03,BPCL,383.0,385.4,378.95,381.2,5099808,INE029A01011
2019-07-03,BRITANNIA,2779.0,2819.0,2765.45,2794.7,454114,INE216A01030
2019-07-03,CIPLA,555.35,556.7,549.45,553.25,797387,INE059A01026
2019-07-03,COALINDIA,252.7,254.15,250.3,250.95,2828456,INE522F01014
2019-07-03,DRREDDY,2636.95,2636.95,2580.0,2596.7,626598,INE089A01023
2019-07-03,EICHERMOT,20100.0,20150.0,19580.6,19650.1,92273,INE066A01013
2019-07-03,GAIL,311.6,312.35,304.6,305.25,7942285,INE129A01019
2019-07-03,GRASIM,924.0,934.0,920.6,927.9,1449541,INE047A01021
2019-07-03,HCLTECH,1061.0,1064.75,1047.6,1051.2,606670,INE860A01027
2019-07-03,HDFC,2280.0,2287.0,2257.2,2277.2,2146370,INE001A01036
2019-07-03,HDFCBANK,2499.0,2503.3,2483.0,2489.65,1865814,INE040A01026
2019-07-03,HEROMOTOCO,2601.0,2613.8,2582.4,2587.5,419366,INE158A01026
2019-07-03,HINDALCO,208.75,210.3,205.35,208.7,5052706,INE038A01020
2019-07-03,HINDUNILVR,1793.0,1796.85,1776.9,1784.7,815571,INE030A01027
2019-07-03,IBULHSGFIN,639.0,696.55,637.2,690.95,26703510,INE148I01020
2019-07-03,ICICIBANK,437.9,440.0,434.2,435.95,10415896,INE090A01021
2019-07-03,INDUSINDBK,1430.0,1479.5,1423.4,1470.6,5366734,INE095A01012
2019-07-03,INFRATEL,266.1,266.75,261.4,265.65,1521436,INE121J01017
2019-07-03,INFY,741.0,743.2,730.0,731.3,5958379,INE009A01021
2019-07-03,IOC,155.95,157.2,155.2,156.15,7300662,INE242A01010
2019-07-03,ITC,274.3,277.55,272.15,276.7,18120809,INE154A01025
2019-07-03,JSWSTEEL,276.0,279.8,273.75,277.4,3416371,INE019A01038
2019-07-03,KOTAKBANK,1473.95,1482.0,1462.35,1475.0,2647048,INE237A01028
2019-07-03,LT,1565.0,1583.9,1560.2,1578.05,2800104,INE018A01030
2019-07-03,M&M,668.95,675.0,663.3,669.25,2615478,INE101A01026
2019-07-03,MARUTI,6582.0,6590.0,6515.05,6533.8,517709,INE585B01010
2019-07-03,NTPC,143.85,144.4,142.65,143.25,6947927,INE733E01010
2019-07-03,ONGC,165.8,167.95,163.5,166.3,8253849,INE213A01029
2019-07-03,POWERGRID,208.2,209.65,206.7,208.95,7702871,INE752E01010
2019-07-03,RELIANCE,1282.9,1286.5,1275.05,1282.55,4026032,INE002A01018
2019-07-03,SBIN,365.25,366.7,363.0,366.15,12626285,INE062A01020
2019-07-03,SUNPHARMA,397.4,399.15,393.1,395.7,2683086,INE044A01036
2019-07-03,TATAMOTORS,163.75,165.0,161.7,162.3,13606179,INE155A01022
2019-07-03,TATASTEEL,507.9,514.8,504.6,510.3,6946409,INE081A01012
2019-07-03,TCS,2252.2,2258.8,2232.0,2237.65,1656881,INE467B01029
2019-07-03,TECHM,713.0,713.45,698.5,701.1,2040614,INE669C01036
2019-07-03,TITAN,1329.55,1333.5,1316.5,1328.45,1351543,INE280A01028
2019-07-03,ULTRACEMCO,4549.95,4579.95,4540.2,4561.15,162479,INE481G01011
2019-07-03,UPL,658.5,662.65,648.1,651.8,2997163,INE628A01036
