DATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,VOLUME,ISIN
2019-01-01,ADANIPORTS,386.3,390.9,384.05,389.0,1233249,INE742F01042
2019-01-01,ASIANPAINT,1373.2,1379.7,1358.6,1371.55,664707,INE021A01026
2019-01-01,AXISBANK,621.9,630.2,621.9,627.3,12179223,INE238A01034
2019-01-01,BAJAJ-AUTO,2735.0,2743.4,2705.0,2726.65,304150,INE917I01010
2019-01-01,BAJAJFINSV,6515.0,6530.0,6418.0,6521.95,141821,INE918I01018
2019-01-01,BAJFINANCE,2645.0,2664.0,2612.1,2656.85,917872,INE296A01024
2019-01-01,BHARTIARTL,315.95,322.0,313.3,319.5,5513123,INE397D01024
2019-01-01,BPCL,361.05,369.3,360.0,367.2,1552711,INE029A01011
2019-01-01,CIPLA,520.0,524.0,518.65,523.05,1361809,INE059A01026
2019-01-01,COALINDIA,241.0,242.45,240.25,241.5,2227003,INE522F01014
2019-01-01,DRREDDY,2618.1,2634.0,2600.0,2607.05,338757,INE089A01023
2019-01-01,EICHERMOT,23162.25,23293.0,22905.0,23195.1,44434,INE066A01013
2019-01-01,GAIL,359.0,364.0,356.95,362.15,2134503,INE129A01019
2019-01-01,GRASIM,827.5,834.75,823.5,833.5,463290,INE047A01021
2019-01-01,HCLTECH,962.0,965.0,952.85,959.85,358734,INE860A01027
2019-01-01,HDFC,1968.0,2014.7,1954.5,2009.0,1305443,INE001A01036
2019-01-01,HDFCBANK,2127.65,2151.0,2105.6,2148.1,1593360,INE040A01026
2019-01-01,HEROMOTOCO,3089.0,3135.0,3073.3,3127.6,344239,INE158A01026
2019-01-01,HINDALCO,225.5,225.75,221.6,222.75,5015702,INE038A01020
2019-01-01,HINDPETRO,253.6,258.35,252.5,256.7,2829660,INE094A01015
2019-01-01,HINDUNILVR,1824.8,1824.8,1798.35,1801.1,807345,INE030A01027
2019-01-01,IBULHSGFIN,852.6,852.6,838.05,844.75,3102007,INE148I01020
2019-01-01,ICICIBANK,361.5,364.8,356.4,363.75,7759872,INE090A01021
2019-01-01,INDUSINDBK,1600.0,1605.0,1560.55,1595.6,4043870,INE095A01012
2019-01-01,INFRATEL,259.95,263.5,257.8,262.25,799064,INE121J01017
2019-01-01,INFY,660.95,666.3,654.15,665.05,2943390,INE009A01021
2019-01-01,IOC,137.2,138.0,136.3,137.7,4059229,INE242A01010
2019-01-01,ITC,282.2,283.55,279.8,282.7,2490548,INE154A01025
2019-01-01,JSWSTEEL,308.9,308.9,302.5,303.95,3622654,INE019A01038
2019-01-01,KOTAKBANK,1254.0,1256.0,1242.25,1250.45,1202580,INE237A01028
2019-01-01,LT,1445.0,1445.0,1425.2,1441.9,786846,INE018A01030
2019-01-01,M&M,805.0,805.85,771.3,773.35,3442903,INE101A01026
2019-01-01,MARUTI,7449.75,7494.0,7395.0,7476.8,625360,INE585B01010
2019-01-01,NTPC,148.95,149.6,146.4,148.7,3342569,INE733E01010
2019-01-01,ONGC,150.0,150.1,148.0,148.5,4496586,INE213A01029
2019-01-01,POWERGRID,197.45,200.5,196.1,200.0,2228415,INE752E01010
2019-01-01,RELIANCE,1125.25,1127.3,1110.1,1121.0,4455850,INE002A01018
2019-01-01,SBIN,297.5,300.7,293.85,299.6,11837127,INE062A01020
